method,lambda,n,gini_mean,gini_ci_low,gini_ci_high,max_min_ratio_mean,max_min_ratio_ci_low,max_min_ratio_ci_high,total_expected_production_mean,total_expected_production_ci_low,total_expected_production_ci_high,mean_entropy_mean,mean_entropy_ci_low,mean_entropy_ci_high
RANDOM,0.75,500,0.15044017987377864,0.14349477971790078,0.157086197075777,2.3206391061552827,2.2135522621741006,2.4400183924612966,1.0419444444444443,1.0244402777777777,1.0591666666666666,0.9290453108922352,0.9135838857511119,0.9433305098342206
RANDOM,0.8333333333333333,500,0.15044017987377864,0.143293872151602,0.1576120624748264,2.3206391061552827,2.206070897227772,2.4388919308795782,1.0419444444444443,1.025276388888889,1.0587819444444444,0.9290453108922352,0.9133860019378189,0.9445148026632776
RANDOM,0.9166666666666666,500,0.15044017987377864,0.14365561771236673,0.15749970451094916,2.3206391061552827,2.207330305625747,2.439411039756812,1.0419444444444443,1.024054166666667,1.0588902777777778,0.9290453108922352,0.9133930597685522,0.9437853264970865
RANDOM,1.0,500,0.15044017987377864,0.14364760477435312,0.15745208732343774,2.3206391061552827,2.203748840656892,2.441979761900681,1.0419444444444443,1.0248333333333335,1.0598333333333334,0.9290453108922352,0.9143323375666702,0.9434781193121156
RANDOM,1.0833333333333333,500,0.15044017987377864,0.14323442879679643,0.15743458039541897,2.3206391061552827,2.2083533121576138,2.4430078147465277,1.0419444444444443,1.0241097222222226,1.0591680555555554,0.9290453108922352,0.9135268919705474,0.9451034658912899
RANDOM,1.1666666666666665,500,0.15044017987377864,0.14350939763141235,0.1572575817330905,2.3206391061552827,2.213596979491097,2.4363852400907917,1.0419444444444443,1.0237749999999999,1.0600069444444444,0.9290453108922352,0.9130637244954651,0.9448783594535123
RANDOM,1.25,500,0.15044017987377864,0.14367159430956572,0.15753161397706247,2.3206391061552827,2.2092583315132583,2.448601309854361,1.0419444444444443,1.0245,1.0591125,0.9290453108922352,0.9141395067309078,0.945175619182993
RANDOM,1.3333333333333333,500,0.15044017987377864,0.1435678817229882,0.1572428922066525,2.3206391061552827,2.2089715774340037,2.4397932688838937,1.0419444444444443,1.024888888888889,1.0590569444444442,0.9290453108922352,0.9136187314631963,0.944241476904039
RANDOM,1.4166666666666665,500,0.15044017987377864,0.14348916826463143,0.15725361147639674,2.3206391061552827,2.2047197222426265,2.44376798150379,1.0419444444444443,1.0245555555555557,1.058723611111111,0.9290453108922352,0.9129732803609563,0.9452401847949047
RANDOM,1.5,500,0.15044017987377864,0.1434253149328628,0.15740157557557213,2.3206391061552827,2.2110291290123274,2.443387861407383,1.0419444444444443,1.0253875,1.0591666666666666,0.9290453108922352,0.9127678337714223,0.9451524875990648
RANDOM,1.5833333333333333,500,0.15044017987377864,0.14339483379543014,0.15735035456665408,2.3206391061552827,2.2102003569837025,2.4353626603788365,1.0419444444444443,1.0246652777777778,1.0585069444444444,0.9290453108922352,0.9133848575569241,0.9434797455211192
RANDOM,1.6666666666666665,500,0.15044017987377864,0.14311110700306018,0.1572487488001343,2.3206391061552827,2.2097287362270084,2.443065618846023,1.0419444444444443,1.0252777777777777,1.0590013888888887,0.9290453108922352,0.914165735167515,0.9441424001582899
RANDOM,1.75,500,0.15044017987377864,0.1433540796000807,0.1576157348918884,2.3206391061552827,2.2090133817979405,2.446309529424824,1.0419444444444443,1.0252194444444445,1.059611111111111,0.9290453108922352,0.913647261290343,0.9445671394315427
RANDOM,1.8333333333333333,500,0.15044017987377864,0.14367673396526331,0.1575733234029796,2.3206391061552827,2.2108108047916137,2.4390720455565678,1.0419444444444443,1.0238875,1.0588888888888888,0.9290453108922352,0.9129215024297493,0.9455581713271679
RANDOM,1.9166666666666665,500,0.15044017987377864,0.14345493910653653,0.15751827810358143,2.3206391061552827,2.2092953842521856,2.438971782992334,1.0419444444444443,1.0255555555555556,1.060223611111111,0.9290453108922352,0.9140202881880929,0.9444528440960036
RANDOM,2.0,500,0.15044017987377864,0.14341687428457428,0.15740443475237795,2.3206391061552827,2.2037785951793305,2.4397640809680516,1.0419444444444443,1.0252222222222223,1.0591680555555556,0.9290453108922352,0.9133911899672383,0.9443335588912297
WEIGHTED_RANDOM,0.0,500,0.103025400231899,0.09820403256207545,0.10801741023839072,1.6973886395767974,1.6447739148847798,1.7503955605945911,1.3252777777777778,1.3086652777777776,1.3400027777777779,1.0770475496535594,1.064176267890578,1.0898912464100288
WEIGHTED_RANDOM,0.08333333333333333,500,0.103025400231899,0.09845098095768459,0.10768334157007922,1.6973886395767974,1.6467186934754274,1.7520287241993475,1.3252777777777778,1.3097750000000001,1.341,1.0770475496535594,1.063471380621072,1.0908896461875988
