method,lambda,n,gini_mean,gini_ci_low,gini_ci_high,max_min_ratio_mean,max_min_ratio_ci_low,max_min_ratio_ci_high,total_expected_production_mean,total_expected_production_ci_low,total_expected_production_ci_high,mean_entropy_mean,mean_entropy_ci_low,mean_entropy_ci_high
GREEDY,1.5833333333333333,200,0.06045227377267385,0.05800677895693529,0.06298358202312196,1.3169321923346693,1.3025438852534637,1.3318063586997797,1.8577777777777778,1.8468055555555554,1.869170138888889,1.2099604583015215,1.1928433820512654,1.2263762350395473
GREEDY,1.6666666666666665,200,0.06045227377267385,0.0580050522092466,0.06282342130480296,1.3169321923346693,1.301790591368126,1.3307875651975303,1.8577777777777778,1.8469444444444443,1.8691666666666666,1.2099604583015215,1.19411759575537,1.2262897187572803
GREEDY,1.75,200,0.06045227377267385,0.05814497884457227,0.0627708644435663,1.3169321923346693,1.3029443939338097,1.3317520903137967,1.8577777777777778,1.8468055555555554,1.8690277777777777,1.2099604583015215,1.1947306712285988,1.226272388242789
GREEDY,1.8333333333333333,200,0.06045227377267385,0.058044111999130885,0.06300421835998514,1.3169321923346693,1.3028562806861181,1.331405003009976,1.8577777777777778,1.8465277777777778,1.8688888888888888,1.2099604583015215,1.1938197822133256,1.2264355187820544
GREEDY,1.9166666666666665,200,0.06045227377267385,0.057941660669584685,0.06281354988381681,1.3169321923346693,1.3023068685528438,1.3315847079262324,1.8577777777777778,1.8462465277777778,1.8698680555555556,1.2099604583015215,1.1944975866803833,1.2267622313888569
GREEDY,2.0,200,0.06045227377267385,0.05806318784489415,0.06286439334197744,1.3169321923346693,1.3025322923786742,1.3315232055461736,1.8577777777777778,1.8470833333333332,1.8688888888888886,1.2099604583015215,1.194235793995359,1.2256826667959728
LP,0.0,200,4.4173904228193174e-07,1.2644505675343216e-10,1.3193098396880667e-06,1.0000019882687519,1.0000000005655794,1.000005938191641,1.6128758178797813,1.5597124165876028,1.6620011781808925,1.5216147887143237,1.5104993520872112,1.5322874422507349
LP,0.08333333333333333,200,1.2286558199679427e-10,1.1317252786888385e-10,1.3348648636491964e-10,1.0000000005528953,1.000000000508387,1.0000000005983556,1.8724158023742876,1.8573780163100089,1.8864168655092224,1.5113568128005859,1.5001669243489437,1.5223297385000476
LP,0.16666666666666666,200,1.1244042827267429e-10,1.031797338251718e-10,1.2213268587957978e-10,1.000000000505982,1.0000000004615075,1.0000000005515541,1.8741410206449995,1.8617910076626354,1.8867100554600336,1.5198460751967569,1.5108897091670368,1.528984552366167
LP,0.25,200,1.1512016195910276e-10,1.0628825810901602e-10,1.2453982319103597e-10,1.0000000005180407,1.0000000004739795,1.0000000005635172,1.8718214831664945,1.859135739411837,1.8843518317710752,1.5276368672216503,1.5187266182714059,1.5357460917418497
LP,0.3333333333333333,200,1.2213055945788228e-10,1.1306666327849865e-10,1.315433253398984e-10,1.0000000005495875,1.0000000005095224,1.0000000005894019,1.8687306043376488,1.8570063100138274,1.8806693464366215,1.5351669904912018,1.5272916548401314,1.5424391771885562
LP,0.41666666666666663,200,1.029293280974843e-10,9.46377473108745e-11,1.1187740632347516e-10,1.0000000004631822,1.0000000004239047,1.0000000005050347,1.865753558377984,1.8538847860641676,1.8777231867167132,1.5410961720577712,1.5340450327984023,1.5480145052920606
LP,0.5,200,1.1460039172667183e-10,1.044612997298346e-10,1.2507988040227285e-10,1.000000000515702,1.0000000004698006,1.0000000005623242,1.8623975015329,1.850332181045451,1.8744361463557184,1.546457074921052,1.539219715318288,1.5532257873415865
LP,0.5833333333333333,200,1.0787003760690319e-10,9.899112525525218e-11,1.187412305585509e-10,1.0000000004854153,1.0000000004402207,1.0000000005303937,1.858078914257372,1.8462576149001302,1.8701855885433045,1.5522753865914223,1.5465968984550489,1.5578597191005457
LP,0.6666666666666666,200,1.1242380162095954e-10,1.0292506798496966e-10,1.2260041469421398e-10,1.000000000505907,1.0000000004615235,1.0000000005517888,1.8541187868348026,1.8421949094736265,1.866508312778332,1.5567628033310295,1.5511983855920093,1.5620121697099913
LP,0.75,200,1.0860994632109964e-10,9.905371909004977e-11,1.1784396147785e-10,1.0000000004887448,1.0000000004492366,1.000000000531517,1.8502826583282084,1.8381474745490949,1.8627747372655612,1.5607029192904474,1.5553267959772814,1.565691038769452
LP,0.8333333333333333,200,1.0898550901465188e-10,9.970944397959123e-11,1.1866247739595237e-10,1.0000000004904348,1.0000000004491105,1.0000000005351892,1.8461617005531306,1.8340163491176014,1.8591374028881233,1.5645329593010555,1.5595185862604812,1.5693713232839765
LP,0.9166666666666666,200,1.0212800879898076e-10,9.424083289659945e-11,1.1069653218006548e-10,1.0000000004595762,1.0000000004227074,1.0000000004995433,1.8420787186837475,1.8297249018969055,1.8543335652520438,1.567996005643126,1.56353219397809,1.5721989624288377
LP,1.0,200,1.0807810515058986e-10,9.846958775329269e-11,1.1766886019389057e-10,1.0000000004863514,1.0000000004440952,1.000000000530885,1.8380032232106849,1.8255340825932271,1.8502317909038437,1.571200559129021,1.5668253872861637,1.5752577937929189
LP,1.0833333333333333,200,1.0800312538382365e-10,9.870352396698908e-11,1.1775554329066613e-10,1.0000000004860141,1.0000000004466452,1.0000000005283949,1.8340602573662799,1.8218624410059596,1.8463949550940202,1.574064019778413,1.569956298389474,1.5775011289496645
LP,1.1666666666666665,200,1.0960894552276995e-10,1.0070144799012961e-10,1.1913292655527027e-10,1.0000000004932403,1.0000000004511356,1.0000000005360303,1.830352938764544,1.8179512392140385,1.843658104067271,1.5765624960189728,1.5730405343755378,1.5798703134412129
LP,1.25,200,1.105734361937859e-10,1.0173918159992256e-10,1.1977066237947042e-10,1.0000000004975806,1.000000000456918,1.000000000536874,1.8267706562888548,1.8151661439252436,1.838762993814874,1.5788005713140343,1.575286459599776,1.5818281659357987
LP,1.3333333333333333,200,1.0422930415177703e-10,9.53182197866057e-11,1.1352139440004464e-10,1.000000000469032,1.0000000004294654,1.0000000005106253,1.8234225704017706,1.8120069418180127,1.8355344738965946,1.5807624635841544,1.5776544220765196,1.5837780148763587
LP,1.4166666666666665,200,1.0738952776305194e-10,9.839641940270312e-11,1.1635978755222703e-10,1.000000000483253,1.0000000004420269,1.0000000005261964,1.820246266526821,1.8077366514517565,1.8317285820849738,1.582513893229885,1.5795287524126198,1.5852945001437102
LP,1.5,200,1.0853616842973261e-10,1.0071362885747226e-10,1.1693429032554074e-10,1.0000000004884126,1.000000000451342,1.0000000005246674,1.8171622914559098,1.8051147246788668,1.8292840809217572,1.5841236706131132,1.581137872357402,1.5868975605053144
LP,1.5833333333333333,200,1.049198857043131e-10,9.565216822498675e-11,1.1482451720203371e-10,1.0000000004721394,1.0000000004326255,1.0000000005141965,1.8143080750113927,1.8016883963716714,1.8269987879286824,1.5855403251501006,1.5829536859953817,1.5879734977542
LP,1.6666666666666665,200,1.0771382190185032e-10,9.901147806884887e-11,1.1668472977466787e-10,1.0000000004847123,1.0000000004459018,1.0000000005256686,1.8116311879970086,1.7999960408637872,1.8242338415004495,1.5867984708501601,1.5843510390070252,1.5891709906350784
LP,1.75,200,1.2439309681726419e-09,1.0303435092528592e-10,3.5176255511261165e-09,1.0000000055976925,1.0000000004607683,1.000000015829248,1.8091256798918007,1.7968623688366787,1.8212174355218123,1.587915683391894,1.585443609867087,1.5901044944640876
LP,1.8333333333333333,200,1.0437558092354522e-10,9.657369141588113e-11,1.126254541787905e-10,1.00000000046969,1.0000000004323044,1.0000000005060201,1.8067580643082553,1.7941780117782613,1.8190187714505552,1.5889196771340186,1.5864773963128125,1.5911526097758217
LP,1.9166666666666665,200,1.0892359172194816e-10,9.946913512888077e-11,1.1902612652979678e-10,1.0000000004901564,1.000000000447695,1.0000000005351228,1.804400288480241,1.7924248098942264,1.817332113404889,1.589882519701605,1.5876625557771267,1.5919926018007762
LP,2.0,200,1.0665431662665939e-10,9.703734743646951e-11,1.1709465913169712e-10,1.0000000004799443,1.0000000004377643,1.0000000005222243,1.8020336452808277,1.7897658278581359,1.8137221386473945,1.5908096321505394,1.588584020359745,1.5926625624630173
RANDOM,0.0,200,0.15483957445618088,0.14367249001986887,0.16631299666698943,2.3903652895307306,2.2081567119971535,2.5910494688624284,1.0466666666666666,1.0191597222222224,1.0743159722222222,0.9284662232714362,0.9054554053353736,0.9515238731094959
RANDOM,0.08333333333333333,200,0.15483957445618088,0.14335910248356398,0.1660582232947602,2.3903652895307306,2.2090215701781877,2.6059146742656853,1.0466666666666666,1.0204166666666667,1.07375,0.9284662232714362,0.9056897371529015,0.9519350738469958
RANDOM,0.16666666666666666,200,0.15483957445618088,0.14319822632966342,0.16682779118784624,2.3903652895307306,2.199937348517495,2.5981882954361812,1.0466666666666666,1.0197222222222222,1.073888888888889,0.9284662232714362,0.9040568687868049,0.9519662025973074
RANDOM,0.25,200,0.15483957445618088,0.142467591819028,0.16656414232929068,2.3903652895307306,2.2062573233649525,2.593190098096348,1.0466666666666666,1.01875,1.0741736111111109,0.9284662232714362,0.9045374694826549,0.9520703034883585
RANDOM,0.3333333333333333,200,0.15483957445618088,0.14314091279744878,0.1668935301507436,2.3903652895307306,2.20016443756407,2.591757449250096,1.0466666666666666,1.0180486111111111,1.0720833333333335,0.9284662232714362,0.905215440931735,0.9519208079542312
RANDOM,0.41666666666666663,200,0.15483957445618088,0.14305993003002618,0.166494426785245,2.3903652895307306,2.1903033021614826,2.596987473688485,1.0466666666666666,1.0202743055555554,1.0731944444444443,0.9284662232714362,0.9058127761697028,0.9523551430379587
RANDOM,0.5,200,0.15483957445618088,0.14378384847912254,0.16690718460596957,2.3903652895307306,2.202068895004097,2.5880467867610326,1.0466666666666666,1.018888888888889,1.0722256944444444,0.9284662232714362,0.9051790083632549,0.9512462240534623
RANDOM,0.5833333333333333,200,0.15483957445618088,0.1437457135980397,0.16650104835358806,2.3903652895307306,2.200105190459051,2.596026260371572,1.0466666666666666,1.0194444444444446,1.0733333333333333,0.9284662232714362,0.905364139365435,0.9508376725076285
RANDOM,0.6666666666666666,200,0.15483957445618088,0.14329174380898402,0.1667025911902886,2.3903652895307306,2.2049414471965942,2.5950982197643047,1.0466666666666666,1.020138888888889,1.072920138888889,0.9284662232714362,0.9049294212130814,0.9515519226277805
RANDOM,0.75,200,0.15483957445618088,0.14312104585217142,0.166501011743662,2.3903652895307306,2.213060664172429,2.6022045637369167,1.0466666666666666,1.01875,1.0733402777777776,0.9284662232714362,0.9048584058112682,0.9508112417228372
RANDOM,0.8333333333333333,200,0.15483957445618088,0.14256492446463415,0.16615262007587658,2.3903652895307306,2.204971081532846,2.607755014909519,1.0466666666666666,1.0204131944444443,1.0741701388888887,0.9284662232714362,0.9045475341950248,0.9514450173083566
RANDOM,0.9166666666666666,200,0.15483957445618088,0.14340272422620878,0.16686543001607532,2.3903652895307306,2.2006026109715444,2.6125873308982683,1.0466666666666666,1.021107638888889,1.0724999999999998,0.9284662232714362,0.9051484826306996,0.951958542855007
RANDOM,1.0,200,0.15483957445618088,0.14358631203942732,0.16691085964689972,2.3903652895307306,2.201973440927945,2.6001406586469087,1.0466666666666666,1.0206909722222222,1.0736180555555555,0.9284662232714362,0.90325191456572,0.9519480224898453
RANDOM,1.0833333333333333,200,0.15483957445618088,0.14352404886209674,0.1664980117120939,2.3903652895307306,2.201196512729509,2.5938151443225896,1.0466666666666666,1.0206909722222222,1.0738958333333333,0.9284662232714362,0.9047236050408266,0.9526569287215881
RANDOM,1.1666666666666665,200,0.15483957445618088,0.14341081077700374,0.16683164604335982,2.3903652895307306,2.213691628591996,2.602015712494205,1.0466666666666666,1.0204166666666665,1.0734756944444446,0.9284662232714362,0.9045270944585279,0.9517081232939556
RANDOM,1.25,200,0.15483957445618088,0.14363956885535736,0.16635130933084932,2.3903652895307306,2.200100731886577,2.5959014189650222,1.0466666666666666,1.0187465277777779,1.0737569444444444,0.9284662232714362,0.9029848142676801,0.9517567122773851
RANDOM,1.3333333333333333,200,0.15483957445618088,0.14377017117461918,0.16646860723751547,2.3903652895307306,2.2029109598530554,2.590233389700577,1.0466666666666666,1.0191631944444444,1.0734756944444446,0.9284662232714362,0.9055475195218482,0.9500368749654722
RANDOM,1.4166666666666665,200,0.15483957445618088,0.14266286188722627,0.16638605967481135,2.3903652895307306,2.1874045732453817,2.613489479658414,1.0466666666666666,1.02125,1.0745868055555554,0.9284662232714362,0.9049361345670777,0.9513541415133276
RANDOM,1.5,200,0.15483957445618088,0.14329110528165456,0.16654615861833844,2.3903652895307306,2.213350685609325,2.6113974079637687,1.0466666666666666,1.0193020833333333,1.0734756944444446,0.9284662232714362,0.9050476945796587,0.9519716589284
RANDOM,1.5833333333333333,200,0.15483957445618088,0.14411071560097144,0.1661936059886978,2.3903652895307306,2.1988174848231834,2.6026394036110942,1.0466666666666666,1.0199965277777778,1.0733333333333333,0.9284662232714362,0.904569868761668,0.9506764868963166
RANDOM,1.6666666666666665,200,0.15483957445618088,0.14394870576058358,0.1665534048038284,2.3903652895307306,2.2040643062615484,2.5952064705209,1.0466666666666666,1.0208333333333335,1.0747222222222224,0.9284662232714362,0.9044724017854123,0.9501174729409465
RANDOM,1.75,200,0.15483957445618088,0.14327893897604094,0.1665652399016146,2.3903652895307306,2.2024939090423468,2.6053714427729133,1.0466666666666666,1.0194409722222222,1.073611111111111,0.9284662232714362,0.9043252862066958,0.9515823462793758
RANDOM,1.8333333333333333,200,0.15483957445618088,0.1441161436515416,0.16676202904115442,2.3903652895307306,2.2033777479567003,2.6025791039638464,1.0466666666666666,1.0201354166666667,1.0743090277777776,0.9284662232714362,0.9038696886942835,0.9523533948155364
RANDOM,1.9166666666666665,200,0.15483957445618088,0.1428648290662418,0.1666456697209687,2.3903652895307306,2.1988741386983115,2.6021920341810967,1.0466666666666666,1.0199965277777778,1.072083333333333,0.9284662232714362,0.9039909233642155,0.9514851175722365
RANDOM,2.0,200,0.15483957445618088,0.14315348926386687,0.16660517638858907,2.3903652895307306,2.203091008225843,2.6003905054096235,1.0466666666666666,1.02,1.073888888888889,0.9284662232714362,0.9036373823655178,0.9517421938060957
WEIGHTED_RANDOM,0.0,200,0.09886862080580466,0.09108177555557194,0.10651688231054908,1.6623054125527035,1.5795023062673264,1.7492821861118542,1.3241666666666665,1.3005520833333333,1.3470868055555554,1.0787011541151605,1.057094589037413,1.100438203135934
WEIGHTED_RANDOM,0.08333333333333333,200,0.09886862080580466,0.09140809130225232,0.10687616981399735,1.6623054125527035,1.5820047747418344,1.7570606282858654,1.3241666666666665,1.3004097222222222,1.3472256944444445,1.0787011541151605,1.0552073601811245,1.1007568582480776
WEIGHTED_RANDOM,0.16666666666666666,200,0.09886862080580466,0.09144353326338323,0.10729242162261937,1.6623054125527035,1.5839136976215002,1.753846178542497,1.3241666666666665,1.3009722222222222,1.3486145833333334,1.0787011541151605,1.0564904610099315,1.099676489664665
WEIGHTED_RANDOM,0.25,200,0.09886862080580466,0.09090429793538954,0.10681292121481828,1.6623054125527035,1.5832061549378984,1.750936295878077,1.3241666666666665,1.2999965277777779,1.3481979166666667,1.0787011541151605,1.05591344326779,1.1001061187551855
WEIGHTED_RANDOM,0.3333333333333333,200,0.09886862080580466,0.09126357950449998,0.10693385449289226,1.6623054125527035,1.5808834782300387,1.7466419680927516,1.3241666666666665,1.300548611111111,1.3477777777777777,1.0787011541151605,1.057111093715479,1.099681447821927
WEIGHTED_RANDOM,0.41666666666666663,200,0.09886862080580466,0.09135143022900945,0.1068152096391197,1.6623054125527035,1.5860820914922071,1.7559756816798613,1.3241666666666665,1.2988854166666666,1.3480555555555553,1.0787011541151605,1.0569318299735184,1.099660172824849
WEIGHTED_RANDOM,0.5,200,0.09886862080580466,0.09128267073957884,0.10716354111186364,1.6623054125527035,1.576723780470583,1.7536741219607703,1.3241666666666665,1.3,1.3476493055555556,1.0787011541151605,1.0574766217285057,1.100310568005508
WEIGHTED_RANDOM,0.5833333333333333,200,0.09886862080580466,0.09097522864957668,0.10671043942047724,1.6623054125527035,1.579907829341711,1.7526108749749132,1.3241666666666665,1.299583333333333,1.3470833333333332,1.0787011541151605,1.0583299635008803,1.100397736682967
WEIGHTED_RANDOM,0.6666666666666666,200,0.09886862080580466,0.09121622452300464,0.10668269423834197,1.6623054125527035,1.5779171585069127,1.756273472195052,1.3241666666666665,1.3006909722222222,1.3484756944444445,1.0787011541151605,1.0556940397972991,1.0997316292185344
WEIGHTED_RANDOM,0.75,200,0.09886862080580466,0.0911940373340198,0.1070026464318134,1.6623054125527035,1.5857625693664783,1.7525644975386026,1.3241666666666665,1.3001354166666668,1.3481944444444443,1.0787011541151605,1.0560865521176532,1.1001635777229737
WEIGHTED_RANDOM,0.8333333333333333,200,0.09886862080580466,0.09108970847875164,0.10689368818884341,1.6623054125527035,1.5826615789106409,1.7452200701699832,1.3241666666666665,1.3016666666666667,1.347920138888889,1.0787011541151605,1.0577148577436433,1.0998993495433083
WEIGHTED_RANDOM,0.9166666666666666,200,0.09886862080580466,0.09130953900396101,0.10663575614229914,1.6623054125527035,1.5816659545240621,1.7550644029125113,1.3241666666666665,1.2992986111111111,1.3473611111111108,1.0787011541151605,1.056793568821491,1.1008937411098436
WEIGHTED_RANDOM,1.0,200,0.09886862080580466,0.09111743186536463,0.10696091911364725,1.6623054125527035,1.5843555507223896,1.7481466560910495,1.3241666666666665,1.3002777777777776,1.3488888888888886,1.0787011541151605,1.058012158677536,1.0992002323472132
WEIGHTED_RANDOM,1.0833333333333333,200,0.09886862080580466,0.0913216109632288,0.10689086180157768,1.6623054125527035,1.5841327560038858,1.7528661577253586,1.3241666666666665,1.3004166666666666,1.3484756944444445,1.0787011541151605,1.0558376595671417,1.099953146721299
WEIGHTED_RANDOM,1.1666666666666665,200,0.09886862080580466,0.09117515156537041,0.1066833454458274,1.6623054125527035,1.5794276221950563,1.7563541412056942,1.3241666666666665,1.3002777777777776,1.3470833333333334,1.0787011541151605,1.0576148901314084,1.0997787062275033
WEIGHTED_RANDOM,1.25,200,0.09886862080580466,0.09112287502671328,0.10725599298073157,1.6623054125527035,1.582519568045366,1.752544220689978,1.3241666666666665,1.3004062500000002,1.3483333333333332,1.0787011541151605,1.0575838254185932,1.1012582417614307
WEIGHTED_RANDOM,1.3333333333333333,200,0.09886862080580466,0.09136803288029263,0.10663047006265258,1.6623054125527035,1.5840116388776555,1.7541585329305627,1.3241666666666665,1.3006909722222222,1.347503472222222,1.0787011541151605,1.0574016047046397,1.1001728662621173
WEIGHTED_RANDOM,1.4166666666666665,200,0.09886862080580466,0.09096378898828443,0.10684777516374103,1.6623054125527035,1.5842907247787472,1.7532480088103974,1.3241666666666665,1.3002743055555555,1.3475,1.0787011541151605,1.0566175358459162,1.100995810532388
WEIGHTED_RANDOM,1.5,200,0.09886862080580466,0.0910692050164699,0.10648045210971094,1.6623054125527035,1.583426924963796,1.749821214229849,1.3241666666666665,1.300138888888889,1.3476388888888888,1.0787011541151605,1.0565088475305948,1.1003785620797928
WEIGHTED_RANDOM,1.5833333333333333,200,0.09886862080580466,0.09115064412211091,0.10690958794179356,1.6623054125527035,1.585937802454898,1.7510514007583617,1.3241666666666665,1.3001354166666668,1.3486111111111112,1.0787011541151605,1.057732253470227,1.1006474809031306
WEIGHTED_RANDOM,1.6666666666666665,200,0.09886862080580466,0.0912939499127846,0.10676208333139561,1.6623054125527035,1.576314856435382,1.7519850324495982,1.3241666666666665,1.3004166666666668,1.3497256944444445,1.0787011541151605,1.0575012591649815,1.100569981972594
WEIGHTED_RANDOM,1.75,200,0.09886862080580466,0.09112080734229078,0.10732694556129296,1.6623054125527035,1.5818195834147362,1.7513842691595254,1.3241666666666665,1.2998576388888887,1.3479166666666662,1.0787011541151605,1.0570982694820896,1.1000481142999032
WEIGHTED_RANDOM,1.8333333333333333,200,0.09886862080580466,0.09112136896832666,0.1070448962467392,1.6623054125527035,1.5813811033501244,1.7525720290319844,1.3241666666666665,1.2999965277777779,1.3484722222222223,1.0787011541151605,1.055946112657759,1.1005819724535049
WEIGHTED_RANDOM,1.9166666666666665,200,0.09886862080580466,0.09134056624391616,0.10693095227804107,1.6623054125527035,1.5797627717446168,1.7523340037945154,1.3241666666666665,1.3,1.3477847222222221,1.0787011541151605,1.056673505051982,1.0998374192161873
WEIGHTED_RANDOM,2.0,200,0.09886862080580466,0.0912758180854703,0.10701581397237518,1.6623054125527035,1.581791684282672,1.7517100730673054,1.3241666666666665,1.2998576388888887,1.3481979166666667,1.0787011541151605,1.05688316504708,1.0998090335577222
